contrato_id,Contrato,Órgão,orgao_curto,Situação,Empresa,Período,Valor do Contrato,valor_contrato,municipio_individual,municipio_norm,n_municipios_contrato,valor_rateado_municipio,valor_integral_envolvido,data_inicio_txt,data_fim_txt,ano_inicio,ano_fim,tipo_contrato,objeto,flag_multimunicipal,flag_teste,flag_valor_zero,flag_andamento_vencido,status_prazo
16,"AJ/CV/001/26 - Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,Encopav Engenharia Ltda,24/12/2025 a 24/12/2026,"R$ 15.089.267,64",15089267.64,Piratini,PIRATINI,15,1005951.1760000001,15089267.64,24/12/2025,24/12/2026,2025,2026,AJ/CV,"Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",True,False,False,False,Vigente pela data
16,"AJ/CV/001/26 - Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,Encopav Engenharia Ltda,24/12/2025 a 24/12/2026,"R$ 15.089.267,64",15089267.64,Rio Grande,RIO GRANDE,15,1005951.1760000001,15089267.64,24/12/2025,24/12/2026,2025,2026,AJ/CV,"Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",True,False,False,False,Vigente pela data
16,"AJ/CV/001/26 - Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,Encopav Engenharia Ltda,24/12/2025 a 24/12/2026,"R$ 15.089.267,64",15089267.64,Santa Vitória do Palmar,SANTA VITORIA DO PALMAR,15,1005951.1760000001,15089267.64,24/12/2025,24/12/2026,2025,2026,AJ/CV,"Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",True,False,False,False,Vigente pela data
16,"AJ/CV/001/26 - Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,Encopav Engenharia Ltda,24/12/2025 a 24/12/2026,"R$ 15.089.267,64",15089267.64,São José do Norte,SAO JOSE DO NORTE,15,1005951.1760000001,15089267.64,24/12/2025,24/12/2026,2025,2026,AJ/CV,"Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",True,False,False,False,Vigente pela data
16,"AJ/CV/001/26 - Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,Encopav Engenharia Ltda,24/12/2025 a 24/12/2026,"R$ 15.089.267,64",15089267.64,São Lourenço do Sul,SAO LOURENCO DO SUL,15,1005951.1760000001,15089267.64,24/12/2025,24/12/2026,2025,2026,AJ/CV,"Serviços emergenciais, nas faixas de domínio das rodovias estaduais pavimentadas, sob a jurisdição da 7ª Superintendência Regional do DAER/RS, sediada",True,False,False,False,Vigente pela data
17,"AJ/OA/024/25 - Ponte sobre o Arroio Guarda-mor, na ERS-348.",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,TRAÇADO CONSTRUÇÕES E SERVIÇOS LTDA,26/02/2025 a 26/02/2027,"R$ 11.774.368,32",11774368.32,Faxinal do Soturno,FAXINAL DO SOTURNO,1,11774368.32,11774368.32,26/02/2025,26/02/2027,2025,2027,AJ/OA,"Ponte sobre o Arroio Guarda-mor, na ERS-348.",False,False,False,False,Vigente pela data
18,"AJ/OA/031/24 - Ponte sobre o Rio Caí, localizada na VRS-843, km 1+790, no município de Feliz/RS",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,TRILHA ENGENHARIA LTDA,04/11/2024 a 30/10/2026,"R$ 14.110.976,17",14110976.17,Feliz,FELIZ,1,14110976.17,14110976.17,04/11/2024,30/10/2026,2024,2026,AJ/OA,"Ponte sobre o Rio Caí, localizada na VRS-843, km 1+790, no município de Feliz/RS",False,False,False,False,Vigente pela data
19,"AJ/OA/032/24 - Ponte sobre o Rio Três Forquilhas, localizada na ERS-417, km 9+000.",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,JB PARTICIPACOES SOCIETARIAS LTDA,12/11/2024 a 10/06/2026,"R$ 10.694.805,23",10694805.23,Itati,ITATI,1,10694805.23,10694805.23,12/11/2024,10/06/2026,2024,2026,AJ/OA,"Ponte sobre o Rio Três Forquilhas, localizada na ERS-417, km 9+000.",False,False,False,True,Encerrado pela data
20,"AJ/OA/033/24 - Rio Taquari, na ERS-431, Entr. BRS-470 (p/ Bento Gonçalves) – Santa Bárbara (São Valentim do Sul)",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,VEREDA ENGENHARIA LTDA,04/11/2024 a 30/11/2026,"R$ 31.377.667,00",31377667.0,Taquari,TAQUARI,1,31377667.0,31377667.0,04/11/2024,30/11/2026,2024,2026,AJ/OA,"Rio Taquari, na ERS-431, Entr. BRS-470 (p/ Bento Gonçalves) – Santa Bárbara (São Valentim do Sul)",False,False,False,False,Vigente pela data
21,"AJ/OA/038/24 - Ponte sobre o Arroio Marcondes, localizada na RSC-471, km 83+510, no município de Sinimbu/RS",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,JB PARTICIPACOES SOCIETARIAS LTDA,12/11/2024 a 12/11/2026,"R$ 8.170.592,26",8170592.26,Sinimbu,SINIMBU,1,8170592.26,8170592.26,12/11/2024,12/11/2026,2024,2026,AJ/OA,"Ponte sobre o Arroio Marcondes, localizada na RSC-471, km 83+510, no município de Sinimbu/RS",False,False,False,False,Vigente pela data
22,"AJ/OA/044/24 - Ponte sobre o Rio Soturno, localizada na ERS-348, km 35+300, Trecho: BRS-348 – Faxinal do Soturno",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,TRAÇADO CONSTRUÇÕES E SERVIÇOS LTDA,04/02/2025 a 31/03/2027,"R$ 14.700.000,00",14700000.0,Faxinal do Soturno,FAXINAL DO SOTURNO,1,14700000.0,14700000.0,04/02/2025,31/03/2027,2025,2027,AJ/OA,"Ponte sobre o Rio Soturno, localizada na ERS-348, km 35+300, Trecho: BRS-348 – Faxinal do Soturno",False,False,False,False,Vigente pela data
23,"AJ/OA/045/25 - PONTE SOBRE O RIO IBICUI-MIRIM JUNTO A ERS-530, KM 103+930.",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,LAVORO ENGENHARIA LTDA,23/06/2025 a 22/04/2027,"R$ 6.114.746,42",6114746.42,Dilermando de Aguiar,DILERMANDO DE AGUIAR,1,6114746.42,6114746.42,23/06/2025,22/04/2027,2025,2027,AJ/OA,"PONTE SOBRE O RIO IBICUI-MIRIM JUNTO A ERS-530, KM 103+930.",False,False,False,False,Vigente pela data
24,"AJ/OA/047/25 - PONTE SOBRE O ARROIO JACARÉ, JUNTO A ERS-433, KM 7+730, TRECHO ENTR. ERS-322 (p/ARVOREZINHA) – RELVADO,",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,SOCIEDADE GERAL DE EMPREITEIRAS (SOGEL),23/06/2025 a 22/04/2027,"R$ 7.448.872,97",7448872.97,Arvorezinha,ARVOREZINHA,1,7448872.97,7448872.97,23/06/2025,22/04/2027,2025,2027,AJ/OA,"PONTE SOBRE O ARROIO JACARÉ, JUNTO A ERS-433, KM 7+730, TRECHO ENTR. ERS-322 (p/ARVOREZINHA) – RELVADO,",False,False,False,False,Vigente pela data
25,"AJ/OA/048/24 - PONTE SOBRE O ARROIO NÃO SABIA, JUNTO A ERS-441, KM 22+734, VISTA ALEGRE DO PRATA - ENTR. ERS-355 (P/ FAGUNDES VARELA),",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,TRAÇADO CONSTRUÇÕES E SERVIÇOS LTDA,22/01/2025 a 22/01/2027,"R$ 17.355.305,62",17355305.62,Vista Alegre do Prata,VISTA ALEGRE DO PRATA,1,17355305.62,17355305.62,22/01/2025,22/01/2027,2025,2027,AJ/OA,"PONTE SOBRE O ARROIO NÃO SABIA, JUNTO A ERS-441, KM 22+734, VISTA ALEGRE DO PRATA - ENTR. ERS-355 (P/ FAGUNDES VARELA),",False,False,False,False,Vigente pela data
26,"AJ/OA/049/24 - PONTE SOBRE O ARROIO CAPIVARI, JUNTO A ERS-507, KM 8+100, TRECHO ENTR. ERS-566 (p/MAÇAMBARÁ) – PONTE S/ ARROIO CAPIVARI",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,CONSTRUTORA ALEGRETENSE LTDA,04/02/2025 a 04/02/2027,"R$ 7.166.061,64",7166061.64,Alegrete,ALEGRETE,1,7166061.64,7166061.64,04/02/2025,04/02/2027,2025,2027,AJ/OA,"PONTE SOBRE O ARROIO CAPIVARI, JUNTO A ERS-507, KM 8+100, TRECHO ENTR. ERS-566 (p/MAÇAMBARÁ) – PONTE S/ ARROIO CAPIVARI",False,False,False,False,Vigente pela data
27,"AJ/OA/082/25 - Ponte sobre o Rio Taquari, junto a ERS-129/ERS-130, entre os Municípios de Estrela e Cruzeiro do Sul .",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,CONSTRUTORA CIDADE LTDA,05/12/2025 a 05/12/2026,"R$ 288.579.514,47",288579514.47,Estrela,ESTRELA,1,288579514.47,288579514.47,05/12/2025,05/12/2026,2025,2026,AJ/OA,"Ponte sobre o Rio Taquari, junto a ERS-129/ERS-130, entre os Municípios de Estrela e Cruzeiro do Sul .",False,False,False,False,Vigente pela data
28,AJ/OA/088/25 - Rodovia ERS-344. no Município de Santo Ângelo e Ijuí.,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,LAVORO ENGENHARIA LTDA,11/12/2025 a 11/12/2026,"R$ 22.607.846,22",22607846.22,Santo Ângelo,SANTO ANGELO,1,22607846.22,22607846.22,11/12/2025,11/12/2026,2025,2026,AJ/OA,Rodovia ERS-344. no Município de Santo Ângelo e Ijuí.,False,False,False,False,Vigente pela data
29,AJ/PE/008/22 - Elaboração de PFE para a rodovia ERS-550,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Concluída,ECOPLAN ENGENHARIA LTDA.,01/04/2022 a 11/07/2025,"R$ 1.052.480,22",1052480.22,São Borja,SAO BORJA,1,1052480.22,1052480.22,01/04/2022,11/07/2025,2022,2025,AJ/PE,Elaboração de PFE para a rodovia ERS-550,False,False,False,False,Encerrado pela data
30,AJ/PE/010/22 - Elaboração de PFE de Pavimentação Asfáltica das rodovias ERS-265 e ERS-702,GOVRS - Governo do Estado do Rio Grande do Sul,GOVRS,Paralisado,ECOPLAN ENGENHARIA LTDA.,01/04/2022 a 01/07/2026,"R$ 1.545.692,30",1545692.3,Canguçu,CANGUCU,2,772846.15,1545692.3,01/04/2022,01/07/2026,2022,2026,AJ/PE,Elaboração de PFE de Pavimentação Asfáltica das rodovias ERS-265 e ERS-702,True,False,False,False,Vigente pela data
30,AJ/PE/010/22 - Elaboração de PFE de Pavimentação Asfáltica das rodovias ERS-265 e ERS-702,GOVRS - Governo do Estado do Rio Grande do Sul,GOVRS,Paralisado,ECOPLAN ENGENHARIA LTDA.,01/04/2022 a 01/07/2026,"R$ 1.545.692,30",1545692.3,Piratini,PIRATINI,2,772846.15,1545692.3,01/04/2022,01/07/2026,2022,2026,AJ/PE,Elaboração de PFE de Pavimentação Asfáltica das rodovias ERS-265 e ERS-702,True,False,False,False,Vigente pela data
31,AJ/PE/029/21 - Elaboração de Projeto Final de Engenharia (PFE) para adequação e implantação de melhorias de segurança viária na rodovia Rota do Sol.,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,SD CONSULTORIA E ENGENHARIA LTDA,02/08/2021 a 05/09/2026,"R$ 577.447,70",577447.7,Cambará do Sul,CAMBARA DO SUL,2,288723.85,577447.7,02/08/2021,05/09/2026,2021,2026,AJ/PE,Elaboração de Projeto Final de Engenharia (PFE) para adequação e implantação de melhorias de segurança viária na rodovia Rota do Sol.,True,False,False,False,Vigente pela data
31,AJ/PE/029/21 - Elaboração de Projeto Final de Engenharia (PFE) para adequação e implantação de melhorias de segurança viária na rodovia Rota do Sol.,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,SD CONSULTORIA E ENGENHARIA LTDA,02/08/2021 a 05/09/2026,"R$ 577.447,70",577447.7,Terra de Areia,TERRA DE AREIA,2,288723.85,577447.7,02/08/2021,05/09/2026,2021,2026,AJ/PE,Elaboração de Projeto Final de Engenharia (PFE) para adequação e implantação de melhorias de segurança viária na rodovia Rota do Sol.,True,False,False,False,Vigente pela data
32,"AJ/PE/038/22 - Projeto Final de Engenharia de duplicação p/RSC-287,trecho 0210-Entr.ERS-509(Camobi)–Entr.BRS-158/392(A)(Santa Maria).",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,ENGEMIN - ENGENHARIA E GEOLOGIA LTDA,27/09/2022 a 29/06/2026,"R$ 1.548.021,27",1548021.27,Santa Maria,SANTA MARIA,1,1548021.27,1548021.27,27/09/2022,29/06/2026,2022,2026,AJ/PE,"Projeto Final de Engenharia de duplicação p/RSC-287,trecho 0210-Entr.ERS-509(Camobi)–Entr.BRS-158/392(A)(Santa Maria).",False,False,False,False,Vigente pela data
33,AJ/PE/041/25 - PFE para a rodovia ERS-211 (211ERS0003 e 211ERS0007),DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,ECOPLAN ENGENHARIA LTDA.,06/10/2025 a 01/10/2026,"R$ 1.061.213,23",1061213.23,Campinas do Sul,CAMPINAS DO SUL,2,530606.615,1061213.23,06/10/2025,01/10/2026,2025,2026,AJ/PE,PFE para a rodovia ERS-211 (211ERS0003 e 211ERS0007),True,False,False,False,Vigente pela data
33,AJ/PE/041/25 - PFE para a rodovia ERS-211 (211ERS0003 e 211ERS0007),DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,ECOPLAN ENGENHARIA LTDA.,06/10/2025 a 01/10/2026,"R$ 1.061.213,23",1061213.23,Ronda Alta,RONDA ALTA,2,530606.615,1061213.23,06/10/2025,01/10/2026,2025,2026,AJ/PE,PFE para a rodovia ERS-211 (211ERS0003 e 211ERS0007),True,False,False,False,Vigente pela data
34,AJ/PE/043/21 - Elaboração de PFE para construção ponte sobre o Rio Vacacaí na rodovia ERS-149,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Concluída,SD CONSULTORIA E ENGENHARIA LTDA,01/02/2022 a 21/10/2025,"R$ 344.557,98",344557.98,Restinga Seca,RESTINGA SECA,1,344557.98,344557.98,01/02/2022,21/10/2025,2022,2025,AJ/PE,Elaboração de PFE para construção ponte sobre o Rio Vacacaí na rodovia ERS-149,False,False,False,False,Encerrado pela data
35,"AJ/PE/053/21 - Elaboração do projeto final de engenharia da rodovia ERS-422, no trecho entre Machadinho até São José do Ouro.",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,ECOPLAN ENGENHARIA LTDA.,18/10/2021 a 08/06/2028,"R$ 1.262.230,61",1262230.61,Machadinho,MACHADINHO,2,631115.305,1262230.61,18/10/2021,08/06/2028,2021,2028,AJ/PE,"Elaboração do projeto final de engenharia da rodovia ERS-422, no trecho entre Machadinho até São José do Ouro.",True,False,False,False,Vigente pela data
35,"AJ/PE/053/21 - Elaboração do projeto final de engenharia da rodovia ERS-422, no trecho entre Machadinho até São José do Ouro.",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,ECOPLAN ENGENHARIA LTDA.,18/10/2021 a 08/06/2028,"R$ 1.262.230,61",1262230.61,São José do Ouro,SAO JOSE DO OURO,2,631115.305,1262230.61,18/10/2021,08/06/2028,2021,2028,AJ/PE,"Elaboração do projeto final de engenharia da rodovia ERS-422, no trecho entre Machadinho até São José do Ouro.",True,False,False,False,Vigente pela data
36,"AJ/PE/053/22 - Projeto final de engenharia para a rodovia ERS-531 (531ERS0020), trecho: Jacuizinho - Tunas, com extensão estimada de 14,00km e projeto de interseções",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,ECOPLAN ENGENHARIA LTDA.,06/02/2023 a 13/06/2026,"R$ 961.087,82",961087.82,Jacuizinho,JACUIZINHO,2,480543.91,961087.82,06/02/2023,13/06/2026,2023,2026,AJ/PE,"Projeto final de engenharia para a rodovia ERS-531 (531ERS0020), trecho: Jacuizinho - Tunas, com extensão estimada de 14,00km e projeto de interseções",True,False,False,False,Vigente pela data
36,"AJ/PE/053/22 - Projeto final de engenharia para a rodovia ERS-531 (531ERS0020), trecho: Jacuizinho - Tunas, com extensão estimada de 14,00km e projeto de interseções",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,ECOPLAN ENGENHARIA LTDA.,06/02/2023 a 13/06/2026,"R$ 961.087,82",961087.82,Tunas,TUNAS,2,480543.91,961087.82,06/02/2023,13/06/2026,2023,2026,AJ/PE,"Projeto final de engenharia para a rodovia ERS-531 (531ERS0020), trecho: Jacuizinho - Tunas, com extensão estimada de 14,00km e projeto de interseções",True,False,False,False,Vigente pela data
37,"AJ/PE/054/22 - Projeto final de engenharia de interseções e aumento de capacidade da rodovia ERS-324,entre os km 178 e 182 (Xangri-Lá, Boqueirão e Santa Maria).",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,ECOPLAN ENGENHARIA LTDA.,06/02/2023 a 17/07/2026,"R$ 1.390.148,51",1390148.51,Passo Fundo,PASSO FUNDO,1,1390148.51,1390148.51,06/02/2023,17/07/2026,2023,2026,AJ/PE,"Projeto final de engenharia de interseções e aumento de capacidade da rodovia ERS-324,entre os km 178 e 182 (Xangri-Lá, Boqueirão e Santa Maria).",False,False,False,False,Vigente pela data
38,AJ/PE/058/22 - projeto final de engenharia de obras de arte especial sobre o Rio Comandaí e sobre o Rio Lajeado Laranjeiras na rodovia BRS-392 AM 9110.,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,Obra de Arte Engenharia LTDA,16/01/2023 a 06/07/2026,"R$ 183.326,40",183326.4,Ubiretama,UBIRETAMA,1,183326.4,183326.4,16/01/2023,06/07/2026,2023,2026,AJ/PE,projeto final de engenharia de obras de arte especial sobre o Rio Comandaí e sobre o Rio Lajeado Laranjeiras na rodovia BRS-392 AM 9110.,False,False,False,False,Vigente pela data
39,AJ/PE/077/25 - PFE de OAE,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,FINGER ENGENHEIROS ASSOCIADOS LTDA.,14/10/2025 a 11/02/2026,"R$ 158.360,74",158360.74,Agudo,AGUDO,2,79180.37,158360.74,14/10/2025,11/02/2026,2025,2026,AJ/PE,PFE de OAE,True,False,False,True,Encerrado pela data
39,AJ/PE/077/25 - PFE de OAE,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,FINGER ENGENHEIROS ASSOCIADOS LTDA.,14/10/2025 a 11/02/2026,"R$ 158.360,74",158360.74,Dona Francisca,DONA FRANCISCA,2,79180.37,158360.74,14/10/2025,11/02/2026,2025,2026,AJ/PE,PFE de OAE,True,False,False,True,Encerrado pela data
40,AJ/PE/094/10 - PFE rodovias ERS-437- Entr.ERS-448 (p/Nova Roma do Sul)-Entr. ERS-122(A)(Antônio Prado e ERS-448-Entr.ERS-437 (p/Antônio Prado)-Nova Roma do Sul,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,STE - SERVIÇOS TÉCNICOS DE ENGENHARIA S/A,10/10/2010 a 26/06/2026,"R$ 585.067,48",585067.48,Antônio Prado,ANTONIO PRADO,2,292533.74,585067.48,10/10/2010,26/06/2026,2010,2026,AJ/PE,PFE rodovias ERS-437- Entr.ERS-448 (p/Nova Roma do Sul)-Entr. ERS-122(A)(Antônio Prado e ERS-448-Entr.ERS-437 (p/Antônio Prado)-Nova Roma do Sul,True,False,False,False,Vigente pela data
40,AJ/PE/094/10 - PFE rodovias ERS-437- Entr.ERS-448 (p/Nova Roma do Sul)-Entr. ERS-122(A)(Antônio Prado e ERS-448-Entr.ERS-437 (p/Antônio Prado)-Nova Roma do Sul,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Paralisado,STE - SERVIÇOS TÉCNICOS DE ENGENHARIA S/A,10/10/2010 a 26/06/2026,"R$ 585.067,48",585067.48,Nova Roma do Sul,NOVA ROMA DO SUL,2,292533.74,585067.48,10/10/2010,26/06/2026,2010,2026,AJ/PE,PFE rodovias ERS-437- Entr.ERS-448 (p/Nova Roma do Sul)-Entr. ERS-122(A)(Antônio Prado e ERS-448-Entr.ERS-437 (p/Antônio Prado)-Nova Roma do Sul,True,False,False,False,Vigente pela data
41,"AJ/PE/106/10 - Projeto final de engenharia para ERS-428, trecho: Água Santa - Tapejara, extensão de 10,80km.",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Concluída,ENGEPLUS ENGENHARIA E CONSULTORIA LTDA,13/12/2010 a 23/12/2025,"R$ 355.744,57",355744.57,Água Santa,AGUA SANTA,2,177872.285,355744.57,13/12/2010,23/12/2025,2010,2025,AJ/PE,"Projeto final de engenharia para ERS-428, trecho: Água Santa - Tapejara, extensão de 10,80km.",True,False,False,False,Encerrado pela data
41,"AJ/PE/106/10 - Projeto final de engenharia para ERS-428, trecho: Água Santa - Tapejara, extensão de 10,80km.",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Concluída,ENGEPLUS ENGENHARIA E CONSULTORIA LTDA,13/12/2010 a 23/12/2025,"R$ 355.744,57",355744.57,Tapejara,TAPEJARA,2,177872.285,355744.57,13/12/2010,23/12/2025,2010,2025,AJ/PE,"Projeto final de engenharia para ERS-428, trecho: Água Santa - Tapejara, extensão de 10,80km.",True,False,False,False,Encerrado pela data
42,AJ/PE/111-26 - Teste para medições,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,ECOPLAN ENGENHARIA LTDA.,01/04/2022 a 27/03/2023,"R$ 1.004.013,04",1004013.04,Porto Alegre,PORTO ALEGRE,1,1004013.04,1004013.04,01/04/2022,27/03/2023,2022,2023,AJ/PE,26 - Teste para medições,False,True,False,True,Encerrado pela data
43,"AJ/TP/001/25 - Lote 9 - Rodovia ERS-129, extensão: 27,31 km; trecho: Estrela – Roca Sales",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,TRAÇADO CONSTRUÇÕES E SERVIÇOS LTDA,07/03/2025 a 22/01/2027,"R$ 55.905.418,81",55905418.81,Estrela,ESTRELA,1,55905418.81,55905418.81,07/03/2025,22/01/2027,2025,2027,AJ/TP,"Lote 9 - Rodovia ERS-129, extensão: 27,31 km; trecho: Estrela – Roca Sales",False,False,False,False,Vigente pela data
44,AJ/TP/002/25 - Lote 1 - ERS-332 A - Trecho de Encantado à Anta Gorda,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,CONSÓRCIO LCM/MATT,10/03/2025 a 22/01/2027,"R$ 93.161.532,47",93161532.47,Anta Gorda,ANTA GORDA,1,93161532.47,93161532.47,10/03/2025,22/01/2027,2025,2027,AJ/TP,Lote 1 - ERS-332 A - Trecho de Encantado à Anta Gorda,False,False,False,False,Vigente pela data
45,"AJ/TP/003/25 - Lote 5 - rodovia ERS-448, da divisa do Município de Nova Roma do Sul à Ponte de Ferro sobre o Rio das Antas, com 14,73 km de extensão,",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,DALFOVO CONSTRUTORA LTDA,12/03/2025 a 12/03/2027,"R$ 55.199.617,98",55199617.98,Nova Roma do Sul,NOVA ROMA DO SUL,1,55199617.98,55199617.98,12/03/2025,12/03/2027,2025,2027,AJ/TP,"Lote 5 - rodovia ERS-448, da divisa do Município de Nova Roma do Sul à Ponte de Ferro sobre o Rio das Antas, com 14,73 km de extensão,",False,False,False,False,Vigente pela data
46,AJ/TP/004/12 - TORQUATO SEVERO - BAGÉ,DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,"ICCILA INDUSTRIA, COMERCIO E CONSTRUÇÃO IBAGÊ LTDA",03/09/2021 a 31/12/2026,"R$ 46.128.905,41",46128905.41,Bagé,BAGE,1,46128905.41,46128905.41,03/09/2021,31/12/2026,2021,2026,AJ/TP,TORQUATO SEVERO - BAGÉ,False,False,False,False,Vigente pela data
47,"AJ/TP/004/25 - Lote 6, ERS-448, Trecho km 31+540 ao km 55+670, Ponte sobre o Rio das Antas até o entroncamento com a RSC-453 (para Farroupilha), com 24,13 km ext.",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,DALFOVO CONSTRUTORA LTDA,12/03/2025 a 22/01/2027,"R$ 62.869.019,46",62869019.46,Farroupilha,FARROUPILHA,1,62869019.46,62869019.46,12/03/2025,22/01/2027,2025,2027,AJ/TP,"Lote 6, ERS-448, Trecho km 31+540 ao km 55+670, Ponte sobre o Rio das Antas até o entroncamento com a RSC-453 (para Farroupilha), com 24,13 km ext.",False,False,False,False,Vigente pela data
48,"AJ/TP/005/25 - Lote 14, ERS-437 - Trecho do km 9+200 ao Km 16+600, em direção ao entroncamento com a ERS-448 (à Nova Roma do Sul).",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,SBS - ENGENHARIA E CONSTRUCOES LTDA,03/04/2025 a 03/04/2027,"R$ 68.318.439,04",68318439.04,Nova Roma do Sul,NOVA ROMA DO SUL,1,68318439.04,68318439.04,03/04/2025,03/04/2027,2025,2027,AJ/TP,"Lote 14, ERS-437 - Trecho do km 9+200 ao Km 16+600, em direção ao entroncamento com a ERS-448 (à Nova Roma do Sul).",False,False,False,False,Vigente pela data
49,"AJ/TP/006/25 - Lote 2 - ERS-332, trecho do km 32,20 ao Km 92,01 em direção ao entroncamento com a BR-386 (p/ Lajeado)",DAER - Departamento Autônomo de Estradas de Rodagem do Rio Grande do Sul,DAER,Andamento,TRAÇADO CONSTRUÇÕES E SERVIÇOS LTDA,27/02/2025 a 22/01/2027,"R$ 107.243.067,98",107243067.98,Lajeado,LAJEADO,1,107243067.98,107243067.98,27/02/2025,22/01/2027,2025,2027,AJ/TP,"Lote 2 - ERS-332, trecho do km 32,20 ao Km 92,01 em direção ao entroncamento com a BR-386 (p/ Lajeado)",False,False,False,False,Vigente pela data
